cap.shape,cap.color,bruises,stalk.color.above.ring,stalk.color.below.ring,population,Id,poisonous
b,y,True,w,w,s,1106,0
b,w,True,w,w,n,691,0
x,y,False,p,n,y,4935,1
f,n,False,w,w,s,6175,0
x,e,False,w,w,v,1351,1
f,n,True,w,w,y,7747,0
x,e,False,p,p,v,1485,1
f,y,False,b,p,y,5300,1
f,e,False,w,p,v,7391,1
x,n,True,g,g,v,2869,0
b,y,True,w,w,s,6752,0
b,g,False,w,w,n,2629,0
x,e,True,w,g,y,704,0
x,g,True,p,p,v,4915,0
f,g,True,p,w,v,2556,0
x,w,False,w,w,a,5351,0
f,g,False,w,w,s,8057,0
x,e,True,g,w,v,3026,0
f,n,True,w,w,v,1161,1
f,e,True,g,w,v,6579,0
f,n,False,w,w,a,5453,0
x,n,True,w,w,y,6979,0
x,e,False,p,p,v,5561,1
f,e,True,g,p,v,5823,0
k,e,False,w,w,v,319,1
k,p,True,w,e,c,3450,0
f,n,True,w,w,s,3516,1
b,y,True,w,w,s,5049,0
f,g,True,w,w,s,1864,1
x,e,False,w,w,v,181,1
f,n,False,w,w,s,236,0
k,n,False,p,p,v,6968,1
x,g,True,g,g,y,40,0
f,e,False,p,p,v,7148,1
f,w,False,w,w,s,7668,0
k,e,False,p,p,v,2871,1
x,y,False,n,b,v,2021,1
f,e,True,g,p,y,2272,0
x,g,True,g,g,y,6547,0
f,w,True,w,w,s,3843,1
x,g,False,w,w,s,125,0
f,n,True,w,w,s,5217,1
x,w,True,w,w,v,4910,1
x,p,False,w,w,v,1404,1
f,n,True,p,p,y,468,0
f,w,False,w,w,a,7451,0
f,n,False,o,o,v,3860,0
f,y,False,p,b,y,3960,1
x,n,False,p,p,v,742,1
x,e,False,w,w,v,4293,1
f,y,False,n,n,v,3473,1
x,w,True,w,w,v,3879,1
f,g,True,w,p,y,2773,0
f,n,True,p,p,y,2908,0
k,b,True,e,e,c,7100,0
f,g,False,w,w,a,1953,0
x,w,True,w,w,s,2702,1
k,w,False,w,w,n,2882,0
x,g,False,n,p,v,228,1
b,y,True,w,w,s,2409,0
x,y,True,w,w,n,5588,0
k,n,False,p,w,v,7152,1
k,e,False,p,w,v,4665,1
b,w,True,w,w,s,2878,0
x,n,False,p,w,v,2833,1
x,n,False,w,w,v,4535,1
f,n,True,p,p,y,578,0
k,w,False,w,w,n,2757,0
x,w,False,w,w,s,932,0
f,y,True,w,w,v,857,0
f,g,True,g,g,v,5668,0
x,n,False,w,w,v,5350,0
f,n,True,g,w,v,2006,0
x,g,False,b,p,v,4098,1
f,g,True,w,w,v,2118,1
f,e,True,g,w,y,5506,0
x,w,False,w,w,a,7326,0
x,w,True,w,w,n,5482,0
x,g,False,n,n,y,4228,1
x,g,False,w,w,n,2106,0
f,y,False,n,p,v,7278,1
f,e,True,g,p,y,1332,0
k,n,False,p,p,v,271,1
f,g,True,w,p,v,4685,0
x,p,True,e,w,c,526,0
x,n,True,g,g,v,883,0
x,e,True,p,g,y,4923,0
k,c,False,w,n,v,4057,0
k,n,False,w,p,v,1877,1
k,n,False,w,p,v,4353,1
f,y,False,p,b,v,5067,1
x,y,False,b,b,y,1103,1
f,y,True,w,w,v,7264,0
k,n,False,p,w,v,6508,1
f,n,False,w,p,v,4980,1
x,n,False,w,w,a,5313,0
f,w,False,w,w,v,3600,0
f,e,False,w,p,v,5487,1
x,y,False,b,n,v,2026,1
x,w,False,w,w,n,2060,0
x,e,False,w,w,v,516,1
x,p,True,e,e,c,5010,0
f,n,False,p,w,v,1763,1
f,w,True,w,w,v,674,1
k,c,False,w,n,v,825,0
x,e,True,p,g,v,7726,0
f,g,False,w,w,y,1753,0
x,g,False,n,b,v,307,1
x,w,True,w,w,n,7942,0
k,n,False,p,p,v,334,1
f,e,False,w,p,v,5102,1
x,g,True,w,w,v,6325,1
x,n,True,g,g,v,2601,0
f,e,True,p,p,v,6993,0
x,e,True,w,g,v,6791,0
x,y,False,p,p,y,730,1
x,y,True,w,w,y,4558,0
x,w,False,w,w,s,5611,0
f,n,False,w,p,v,1526,1
x,n,False,w,w,v,8003,1
f,y,False,b,b,y,3776,1
f,n,False,w,p,v,6400,1
f,g,False,n,p,y,3550,1
b,n,False,o,o,v,6802,0
x,n,True,g,p,y,5689,0
f,y,False,p,n,v,947,1
k,n,False,p,p,v,5185,1
f,n,True,g,p,y,1929,0
f,g,True,g,w,v,5432,0
f,w,False,w,w,s,3900,0
x,e,False,p,p,v,8010,1
f,g,False,n,b,y,4204,1
x,g,False,w,w,v,396,1
x,n,True,p,w,y,3077,0
b,w,True,w,w,s,3658,0
x,g,True,w,p,y,6672,0
x,e,True,p,w,v,69,0
f,e,True,p,w,v,1474,0
f,g,True,g,w,v,1412,0
x,g,True,g,p,v,1420,0
x,w,True,w,w,s,4332,1
k,e,False,p,w,v,908,1
f,y,False,b,n,y,783,1
f,n,True,g,p,v,6898,0
x,g,True,g,g,y,1432,0
f,e,True,p,g,y,3295,0
x,e,True,w,g,y,3997,0
f,y,False,p,b,v,6235,1
f,g,True,p,g,y,453,0
x,g,False,w,w,n,6012,0
x,e,True,g,w,y,5112,0
f,w,True,w,w,v,7399,1
k,n,False,w,w,v,3416,1
x,e,False,p,w,v,4852,1
x,r,False,w,w,v,1834,0
f,g,True,g,w,v,6390,0
x,w,False,w,w,s,7413,0
f,e,False,w,w,v,7265,1
f,g,False,w,w,s,3966,0
f,n,True,p,g,y,7397,0
f,w,True,w,w,v,3319,1
x,n,True,g,p,y,2812,0
f,g,False,p,p,y,801,1
x,e,False,p,w,v,5034,1
x,g,False,n,n,v,137,1
f,g,False,w,w,a,2197,0
f,n,False,p,w,v,75,1
x,y,False,n,b,y,4046,1
x,n,True,g,p,v,7080,0
x,n,False,w,w,a,2609,0
x,y,True,w,w,s,6119,0
x,n,True,w,p,y,1517,0
x,w,True,w,w,n,7523,0
x,w,True,w,w,v,928,1
x,e,False,p,p,v,886,1
x,b,True,w,w,c,7142,0
f,y,False,b,n,v,1323,1
b,y,True,w,w,s,3869,0
f,n,True,p,w,v,984,0
f,n,True,p,w,y,4568,0
b,w,True,w,w,s,7917,0
x,n,True,g,p,y,6051,0
x,n,True,w,w,s,6149,0
x,y,False,b,n,y,2520,1
f,e,True,w,p,y,4011,0
f,u,False,w,w,v,865,0
x,y,True,w,w,n,4371,0
x,b,True,w,w,s,7604,1
f,g,False,n,p,v,113,1
x,w,False,w,w,s,552,0
x,n,False,o,o,c,3210,0
f,g,True,g,p,y,5822,0
x,w,True,w,w,s,1902,1
f,y,True,w,w,v,4600,0
x,n,True,p,p,v,4886,0
k,b,True,e,w,c,3217,0
f,g,False,p,n,v,4666,1
f,g,True,w,w,s,7394,1
f,w,False,w,w,a,3893,0
x,b,True,w,w,v,3794,1
k,n,False,w,p,v,2650,1
k,n,False,w,w,v,4410,1
k,b,True,w,e,c,3471,0
f,n,True,p,g,v,8022,0
x,g,False,b,b,y,3674,1
x,n,False,p,w,v,6746,1
x,n,False,w,w,s,5278,0
k,e,False,p,p,v,4296,1
x,n,True,g,p,y,2957,0
b,y,True,w,w,n,1859,0
k,n,False,w,w,v,2476,1
x,g,False,n,p,v,6743,1
x,n,False,w,w,s,5304,0
k,w,False,w,w,n,1946,0
f,e,False,w,w,v,3484,1
f,n,True,p,g,v,5263,0
x,g,True,g,w,y,4908,0
x,c,False,c,c,c,5499,1
x,y,False,n,p,v,3411,1
x,e,False,p,w,v,6387,1
x,g,False,n,n,y,7646,1
x,y,False,p,b,v,6081,1
f,y,False,n,n,v,2242,1
f,g,True,p,p,v,5824,0
f,w,True,w,w,s,2654,1
f,b,True,w,w,v,5587,1
x,n,False,w,w,s,2200,0
f,g,False,n,p,v,4550,1
f,e,False,p,p,v,7537,1
f,g,False,n,p,v,5686,1
k,e,True,e,e,c,1783,0
x,g,True,g,p,v,2608,0
x,y,False,n,b,y,408,1
k,n,False,p,p,v,7977,1
k,n,False,p,p,v,3202,1
x,g,True,g,p,y,4920,0
x,y,False,n,n,y,5265,1
x,n,True,e,w,c,6769,0
x,e,False,w,p,v,250,1
f,g,False,b,p,v,3870,1
x,g,False,w,w,s,5950,0
x,g,False,p,p,y,7332,1
b,w,True,w,w,s,4895,0
x,n,True,p,p,y,6132,0
f,y,False,b,p,y,4081,1
f,g,True,p,g,v,7936,0
x,y,True,w,w,v,896,0
b,b,True,w,w,v,5246,1
x,n,False,w,w,v,6822,1
x,g,False,p,p,y,2275,1
k,n,True,e,e,c,303,0
x,n,True,w,w,s,4114,1
s,n,False,w,w,y,3044,0
b,n,False,o,o,c,4096,0
x,g,False,n,n,v,1588,1
x,n,True,w,g,y,678,0
x,e,False,c,c,c,4925,1
x,w,True,w,w,n,7602,0
f,e,False,w,p,v,381,1
x,w,False,w,w,s,1728,0
k,e,False,p,w,v,3499,1
x,e,False,p,p,v,7281,1
x,w,False,w,w,s,5848,0
x,w,True,w,w,v,2089,1
f,g,True,w,p,y,343,0
x,n,True,w,w,c,2528,0
x,y,False,n,p,v,3797,1
x,e,True,p,p,v,5883,0
x,g,True,w,g,v,8050,0
x,y,True,w,w,n,7087,0
x,g,True,w,p,v,6261,0
x,n,False,w,w,a,3223,0
x,e,True,w,w,v,4650,0
f,g,True,g,g,y,2500,0
b,w,True,w,w,s,7176,0
f,c,False,w,n,v,7837,0
x,y,True,w,w,y,4063,0
f,y,False,b,b,v,1904,1
x,n,True,w,w,v,7375,1
f,e,False,w,w,v,3918,1
f,n,False,w,p,v,1803,1
x,e,False,p,w,v,507,1
x,y,True,w,w,s,2697,0
x,n,False,w,p,v,462,1
x,g,False,b,n,y,6230,1
x,g,False,n,p,v,5906,1
k,e,False,w,p,v,1853,1
x,y,False,n,b,y,2314,1
x,p,False,w,w,s,2551,1
x,c,True,w,w,y,5409,0
f,g,True,p,p,v,7916,0
x,p,False,w,w,v,2259,1
f,n,False,w,w,s,1741,0
k,e,False,w,p,v,6868,1
s,g,False,w,w,v,5615,0
f,e,False,w,w,v,724,1
f,g,False,b,b,y,1739,1
f,e,False,w,w,v,878,1
f,e,False,p,w,v,6265,1
f,g,True,p,p,y,3274,0
k,n,False,w,w,v,2008,1
f,e,False,w,w,v,2335,1
x,p,False,w,w,v,692,1
b,n,False,o,o,c,4893,0
k,n,False,w,p,v,5221,1
x,n,True,g,w,v,5477,0
x,w,True,w,w,s,6795,1
f,g,False,b,b,v,7623,1
k,n,False,o,o,c,2581,0
f,e,False,w,w,v,2439,1
b,y,True,w,w,s,7457,0
x,n,True,g,w,v,398,0
f,w,False,w,w,s,808,0
x,e,False,w,w,v,5754,1
x,e,True,p,p,y,7575,0
k,n,False,p,p,v,1320,1
x,y,False,b,p,v,2742,1
b,w,True,w,w,n,5374,0
k,e,False,w,w,v,2469,1
f,g,False,w,w,a,441,0
f,g,False,w,w,a,3606,0
f,n,False,w,w,a,173,0
b,y,False,w,y,v,6602,1
k,n,True,e,e,c,7084,0
k,n,False,o,o,v,988,0
x,n,True,w,w,v,7659,1
f,e,True,g,w,v,3170,0
x,n,False,p,w,v,7465,1
f,g,True,w,p,v,4245,0
x,g,False,n,p,v,831,1
b,y,True,w,w,n,1900,0
f,e,False,p,p,v,2571,1
k,e,False,p,w,v,3773,1
x,e,False,p,p,v,6336,1
f,b,True,w,w,s,847,1
x,g,False,w,w,v,5468,1
b,b,True,w,w,v,2424,1
x,n,False,w,w,s,6609,0
x,w,False,w,w,a,4976,0
x,e,True,w,w,c,202,0
f,e,True,p,w,v,4193,0
x,n,False,w,w,a,7453,0
f,g,True,p,p,y,6461,0
x,e,False,p,p,v,7634,1
k,e,False,w,w,v,6980,1
x,n,False,p,p,v,1140,1
f,e,True,p,g,y,1287,0
x,b,True,w,w,s,7279,1
f,n,True,w,p,y,374,0
f,n,False,p,w,v,7833,1
x,n,False,w,p,v,3173,1
f,y,False,p,n,v,6612,1
x,w,False,w,w,s,7211,0
k,e,False,w,w,v,7122,1
x,p,False,w,w,s,3279,1
f,n,False,p,p,v,7872,1
f,n,True,p,w,y,1484,0
f,w,True,w,w,s,4134,1
x,e,True,p,g,y,1425,0
x,e,False,w,p,v,4488,1
x,e,False,p,w,v,1460,1
f,e,False,p,w,v,7256,1
f,e,False,p,w,v,3162,1
f,n,False,w,p,v,5293,1
f,b,True,e,e,c,1670,0
s,g,False,w,w,y,3421,0
x,n,False,p,p,v,3862,1
f,n,True,w,w,v,4766,0
x,y,False,n,n,y,4441,1
x,n,True,p,g,v,4657,0
f,w,False,w,w,s,3654,0
f,g,False,p,n,y,5050,1
k,w,False,w,w,n,3255,0
x,g,False,n,b,v,199,1
f,n,False,p,w,v,5251,1
x,e,False,p,w,v,3495,1
f,g,True,g,w,v,6435,0
f,w,True,w,w,v,4571,0
x,e,False,w,w,v,7178,1
f,p,True,e,e,c,1560,0
k,e,False,w,p,v,1091,1
f,n,True,g,g,v,6864,0
x,w,True,w,w,n,5821,0
f,e,True,g,w,y,3399,0
x,w,True,w,w,s,2922,0
k,e,False,p,p,v,3745,1
x,e,True,w,w,v,2994,0
x,n,False,w,p,v,5977,1
x,n,True,w,p,y,580,0
f,n,True,w,w,s,3423,0
x,n,True,p,g,v,4020,0
x,g,False,w,w,y,2039,0
k,g,False,w,w,s,3582,0
x,g,True,g,p,v,3143,0
x,g,True,w,w,s,6019,1
f,n,False,p,p,v,3880,1
x,y,False,b,b,y,2321,1
f,g,True,w,w,v,6498,1
k,e,False,w,p,v,1882,1
x,g,True,w,w,y,3525,0
f,g,False,p,b,y,5708,1
x,g,True,p,w,v,2796,0
k,n,False,p,w,v,3510,1
x,e,True,p,p,y,7596,0
x,g,False,n,p,v,4386,1
x,g,True,p,w,v,5543,0
f,n,False,p,w,v,3649,1
f,n,False,o,o,c,2213,0
f,b,True,e,e,c,7830,0
x,w,False,w,w,s,5631,0
f,g,False,p,p,y,6306,1
x,g,False,w,w,a,487,0
x,w,True,w,w,v,2947,1
f,w,False,w,w,v,4764,0
x,g,False,b,b,y,3747,1
f,g,True,g,p,v,346,0
f,g,False,n,p,y,771,1
x,e,False,w,p,v,6930,1
x,g,True,w,w,v,5910,1
f,e,False,w,p,v,3792,1
f,g,False,b,b,v,7831,1
f,g,True,w,w,y,6758,0
s,g,False,w,w,v,7945,0
f,e,False,w,p,v,1666,1
x,y,False,p,b,y,3875,1
x,e,True,w,p,v,7965,0
x,g,True,w,g,y,5162,0
x,n,True,w,p,y,1053,0
x,n,True,g,w,v,6158,0
x,w,False,w,w,v,8093,1
x,y,False,p,n,y,7896,1
f,n,True,w,w,y,6300,0
x,n,False,w,w,s,3272,0
f,n,False,o,o,v,1731,0
f,y,True,w,w,y,3355,0
f,g,False,p,p,v,3224,1
f,y,False,p,b,y,2615,1
x,e,False,w,w,v,1480,1
x,p,True,e,w,c,5552,0
x,y,True,w,w,v,4044,0
k,p,True,w,e,c,3487,0
x,y,False,p,p,y,4120,1
x,y,False,p,b,y,3273,1
x,y,False,n,b,y,188,1
x,n,False,w,p,v,2905,1
x,w,False,w,w,s,7436,1
x,g,True,p,w,v,7480,0
x,n,True,w,w,v,4563,0
f,n,True,g,w,v,6943,0
x,g,True,w,p,y,3368,0
x,e,False,p,w,v,2602,1
x,w,True,w,w,v,6366,1
x,y,True,w,w,s,5939,0
b,n,False,w,n,v,2144,1
k,n,False,p,w,v,1141,1
x,n,True,w,w,v,6778,1
f,n,False,p,p,v,4509,1
x,e,True,p,g,y,7733,0
b,w,True,w,w,n,1511,0
x,y,False,b,p,y,3145,1
x,w,True,w,w,s,4009,1
f,e,True,w,p,v,5539,0
f,g,True,w,w,v,376,1
f,n,False,w,w,s,4480,0
x,g,False,b,n,v,3601,1
f,g,False,b,b,y,5481,1
x,n,False,o,o,c,7884,0
k,n,False,w,n,v,4087,0
x,n,True,w,w,v,2717,0
x,e,True,p,w,v,2585,0
x,n,True,w,p,v,1283,0
f,e,False,p,w,v,960,1
f,w,True,w,w,v,4015,1
f,e,True,g,w,y,3292,0
f,b,True,w,w,v,1260,1
x,n,True,w,w,v,5066,1
k,w,False,w,w,n,3901,0
b,y,False,y,y,c,968,1
f,g,False,b,n,v,7443,1
k,n,False,w,w,v,4126,1
x,y,True,w,w,n,3438,0
f,w,False,w,w,a,1293,0
x,y,False,n,p,y,7193,1
x,y,True,w,w,n,3807,0
k,n,False,w,p,v,5435,1
x,g,False,w,w,s,5370,1
f,n,True,g,w,v,6627,0
x,g,False,w,w,n,7774,0
x,w,False,w,w,s,1309,1
f,g,False,p,n,y,6424,1
b,g,False,w,w,s,4805,0
x,y,False,n,b,v,963,1
f,g,False,p,b,y,4634,1
x,w,False,w,w,a,7077,0
f,n,False,w,w,v,3073,1
x,r,False,w,w,v,6705,0
x,w,True,w,w,n,2499,0
f,g,False,n,n,y,6809,1
f,w,True,w,w,v,800,0
x,n,True,w,w,s,5971,1
k,e,False,p,p,v,5586,1
k,y,False,w,n,v,768,1
f,n,True,w,w,s,1927,1
f,n,False,w,p,v,6000,1
f,g,True,w,w,v,1115,0
x,w,True,w,w,s,7144,1
x,g,False,w,w,s,7983,0
f,p,True,w,e,c,5260,0
x,y,False,b,n,v,194,1
f,n,False,w,p,v,3160,1
f,n,True,p,g,y,5006,0
x,g,False,n,n,v,2454,1
x,y,True,w,w,s,1284,0
f,g,True,w,w,v,3261,0
b,y,True,w,w,s,6595,0
f,g,True,p,g,y,2943,0
f,n,False,c,c,c,6566,1
x,n,True,p,g,y,7797,0
f,g,False,p,p,y,5973,1
x,g,False,w,w,s,4469,0
x,g,False,w,w,v,1636,0
f,n,True,w,w,v,851,1
x,w,False,w,w,s,4339,0
b,y,True,w,w,s,1131,0
f,g,False,b,n,y,2339,1
f,g,False,w,w,s,7170,0
x,w,True,w,w,s,5022,1
x,e,True,p,w,v,872,0
x,y,True,w,w,y,7198,0
f,w,True,w,w,s,5704,1
f,g,False,b,b,v,4879,1
x,n,False,w,w,v,4989,1
f,n,False,w,w,v,3256,1
f,g,True,g,g,y,3791,0
f,n,True,g,p,v,7971,0
x,w,False,w,w,s,7512,1
x,y,False,n,b,v,6608,1
x,g,False,p,b,v,3638,1
f,g,False,n,b,y,7819,1
f,g,True,w,w,s,2400,1
k,e,False,p,p,v,7351,1
x,g,False,b,p,y,7441,1
f,n,True,g,w,y,1576,0
x,e,True,g,w,y,1075,0
f,n,True,g,g,v,2596,0
k,n,False,w,w,v,6220,1
x,n,False,w,w,s,7294,0
f,w,False,w,w,a,8094,0
k,n,False,w,w,v,4588,1
b,n,False,o,o,v,1995,0
x,y,False,b,p,v,4418,1
f,g,True,g,g,v,7381,0
x,w,True,w,w,v,5192,1
f,e,False,p,p,v,5117,1
k,n,False,w,w,v,1936,1
f,b,True,w,e,c,6637,0
x,g,True,w,w,v,2513,1
x,g,False,w,w,s,6738,0
f,n,False,w,w,a,1735,0
b,w,False,w,w,s,3921,0
x,g,True,w,w,v,7027,0
k,n,False,o,o,v,4998,0
f,n,True,p,w,v,5194,0
x,n,True,g,g,y,5076,0
f,e,False,p,p,v,7379,1
x,e,True,p,g,v,3592,0
f,n,False,w,p,v,2760,1
x,g,False,w,w,a,5781,0
b,b,True,w,w,v,2879,1
x,e,True,g,w,y,1758,0
f,e,False,p,w,v,2942,1
f,n,True,w,g,y,3119,0
f,n,False,w,w,s,6678,0
x,g,True,w,w,v,2534,0
f,w,False,w,w,a,7657,0
f,y,False,p,p,v,2407,1
f,n,True,w,g,v,351,0
f,n,True,p,w,y,1734,0
f,e,True,g,w,v,8095,0
x,e,True,w,g,v,731,0
f,g,True,g,w,y,3624,0
f,e,False,p,w,v,3783,1
x,u,False,w,w,v,2810,0
f,n,False,w,w,s,4200,0
x,g,False,w,w,v,340,1
f,n,False,w,w,s,617,0
f,e,False,w,w,v,7009,1
k,e,False,p,w,v,47,1
f,w,False,w,w,a,2226,0
x,w,False,w,w,s,2774,0
f,e,False,w,w,v,1780,1
x,y,False,b,n,y,3975,1
x,w,False,w,w,v,2976,1
x,g,False,w,w,s,6804,1
f,y,False,b,p,y,4394,1
f,y,True,w,w,v,1311,0
f,e,False,p,p,v,7329,1
x,y,False,b,p,v,1453,1
f,e,True,w,p,v,3049,0
f,g,True,g,p,v,5550,0
x,e,True,g,w,v,1572,0
f,w,True,w,w,s,2423,1
k,g,False,w,w,s,622,0
f,e,True,w,g,y,6003,0
b,y,True,w,w,s,6203,0
f,n,False,p,w,v,502,1
x,y,True,w,w,v,684,0
x,g,False,w,w,s,5476,0
x,e,True,w,w,v,177,0
f,g,True,p,g,v,4729,0
x,g,False,w,w,s,5538,0
f,w,False,w,w,a,5189,0
f,n,False,p,w,v,974,1
x,b,True,w,e,c,4180,0
x,e,True,p,g,v,4476,0
x,n,False,w,p,v,6476,1
x,n,True,w,g,v,7597,0
k,n,False,w,p,v,4898,1
x,n,True,p,w,y,1032,0
x,n,False,w,w,a,79,0
x,e,True,w,p,y,4698,0
x,y,True,w,w,s,7642,0
x,n,False,p,p,v,5285,1
x,y,False,p,n,y,7237,1
x,n,True,w,w,s,7034,0
x,e,False,w,w,v,2512,1
x,g,True,p,g,v,6913,0
f,e,False,c,c,c,7786,1
f,g,False,b,p,v,3207,1
x,y,True,w,w,n,2993,0
x,n,True,p,p,v,4718,0
f,w,True,w,w,v,2074,1
b,w,True,w,w,s,7651,0
x,n,True,w,w,v,903,0
f,e,True,w,w,y,5446,0
f,y,False,n,p,v,7015,1
x,e,True,g,p,v,7484,0
f,y,False,b,n,y,5454,1
k,p,True,e,w,c,2113,0
x,y,False,b,p,v,7734,1
x,e,True,w,p,y,2567,0
f,n,True,g,w,v,4363,0
x,n,False,p,w,v,1086,1
x,y,True,w,w,n,4625,0
x,w,False,w,w,s,5311,0
x,n,False,p,w,v,1047,1
x,c,False,w,n,v,788,0
x,g,True,p,p,y,5864,0
x,e,False,p,p,v,5249,1
f,n,True,p,w,y,7680,0
k,n,False,p,w,v,4039,1
f,e,True,w,p,y,4483,0
f,g,True,p,g,v,4302,0
x,b,True,e,w,c,5787,0
x,w,True,w,w,v,729,1
f,n,True,w,w,y,3648,0
f,b,True,w,w,v,4334,1
x,g,False,n,b,y,253,1
f,n,False,w,w,v,130,1
x,e,True,p,p,y,2691,0
f,n,True,e,e,c,8029,0
x,y,False,p,p,y,672,1
f,n,True,w,p,v,1676,0
f,w,True,w,w,v,1041,1
f,g,True,w,w,v,5829,0
k,w,False,w,w,s,2554,0
x,y,False,p,b,v,4503,1
x,b,True,w,w,s,2639,1
k,w,False,w,w,s,1426,0
f,n,False,w,w,y,5554,0
x,g,False,w,w,v,3126,0
x,n,False,w,w,a,7123,0
x,n,False,w,w,v,2166,1
f,g,False,b,n,v,484,1
k,e,False,p,p,v,6938,1
f,e,True,p,p,y,3017,0
x,w,True,w,w,s,5108,1
x,w,True,w,w,s,237,1
f,y,False,b,p,v,4379,1
x,w,True,w,w,s,5768,1
f,g,True,w,w,y,5840,0
b,w,False,w,w,s,782,0
f,n,True,g,p,v,7577,0
f,p,True,e,w,c,3634,0
f,g,True,g,p,y,7885,0
x,n,False,w,w,a,7071,0
x,p,False,w,w,v,7410,1
f,n,True,p,p,v,1476,0
f,n,True,w,w,v,4794,1
x,n,True,w,p,v,6578,0
f,n,False,o,o,v,6253,0
x,e,False,p,p,v,2263,1
f,g,False,b,n,y,2514,1
f,y,False,p,n,y,5315,1
f,n,True,w,w,v,5229,0
x,e,False,w,w,v,4664,1
k,e,False,w,w,v,726,1
x,e,True,g,g,y,1074,0
x,n,True,w,g,v,39,0
f,g,False,p,n,y,5698,1
f,e,False,p,p,v,4322,1
x,p,False,w,w,s,2390,1
x,n,False,w,w,s,1344,0
x,g,False,p,n,v,6385,1
x,n,True,w,g,v,1915,0
x,g,False,w,w,a,323,0
x,n,False,p,w,v,7626,1
f,g,True,p,p,y,4168,0
f,g,False,b,b,v,4855,1
x,n,False,w,p,v,820,1
f,n,False,p,w,v,314,1
x,y,False,p,b,y,859,1
f,y,False,p,b,v,1502,1
x,e,False,w,p,v,4728,1
x,e,False,w,p,v,892,1
x,y,False,b,b,v,2901,1
x,g,False,n,b,y,688,1
k,n,False,w,p,v,501,1
x,y,True,w,w,n,267,0
f,y,False,p,n,y,7452,1
f,e,True,p,w,y,7993,0
f,g,False,w,w,v,3682,0
b,y,True,w,w,s,3103,0
x,e,False,w,p,v,5455,1
f,w,True,w,w,v,911,1
k,n,False,o,o,v,5327,0
k,e,False,w,p,v,193,1
x,e,False,w,p,v,852,1
k,e,False,p,w,v,4661,1
k,e,False,w,p,v,302,1
f,n,True,g,g,v,4355,0
f,g,False,w,w,a,1118,0
x,g,True,g,p,y,7790,0
x,p,False,w,w,s,2577,1
f,n,True,g,g,y,4116,0
f,n,False,w,w,s,6147,0
f,e,False,w,p,v,2202,1
x,e,True,g,w,v,3321,0
x,n,False,w,w,s,5673,0
x,n,True,w,w,y,7070,0
x,y,False,n,p,v,1665,1
k,n,False,p,p,v,504,1
f,e,True,p,p,v,4995,0
f,n,False,w,w,a,4604,0
x,g,False,b,n,v,3621,1
k,e,False,w,p,v,1557,1
f,n,False,w,w,s,6056,0
f,e,True,g,w,y,4916,0
f,n,True,w,g,v,2645,0
k,n,False,o,o,v,3533,0
f,w,False,w,w,s,7704,0
k,e,False,p,w,v,8081,1
f,g,False,w,w,a,3770,0
x,n,True,w,w,y,7229,0
x,w,True,w,w,v,1793,1
x,n,False,p,w,v,6524,1
x,n,True,w,w,s,3489,0
s,n,False,w,w,v,25,0
f,b,True,w,w,v,5418,1
x,w,True,w,w,v,2433,1
x,y,False,n,p,y,2733,1
f,e,False,w,w,v,7356,1
f,g,False,n,b,y,496,1
x,n,True,g,w,v,4309,0
f,y,False,b,n,v,3353,1
x,y,False,p,n,y,1816,1
f,n,False,w,n,v,1962,0
f,e,True,p,w,v,7766,0
f,y,True,w,w,s,7238,0
x,n,False,p,w,v,5793,1
f,g,False,w,w,a,1544,0
x,y,False,n,b,y,6757,1
x,y,False,b,p,v,6815,1
x,y,True,w,w,y,5981,0
x,e,True,e,w,c,3301,0
x,w,False,w,w,a,4341,0
x,e,True,g,g,v,1154,0
x,n,True,p,w,y,221,0
f,w,True,w,w,v,7640,0
x,g,False,b,b,y,7544,1
f,w,True,w,w,v,5885,1
x,n,False,w,w,v,105,1
k,e,False,p,w,v,5069,1
k,e,False,w,w,v,2811,1
f,n,True,g,g,y,4191,0
x,w,True,w,w,s,7038,0
x,y,True,w,w,s,2316,0
x,n,False,w,w,y,2155,0
f,g,True,w,p,y,2864,0
f,e,True,g,p,y,5749,0
x,g,True,p,w,y,4705,0
x,w,True,w,w,s,3174,1
x,g,True,w,w,v,3988,1
x,g,False,n,b,v,1711,1
x,w,False,w,w,v,3331,1
x,n,False,p,w,v,5047,1
f,y,False,b,p,v,439,1
k,e,False,w,p,v,5596,1
k,n,False,w,w,v,8017,1
f,e,False,p,p,v,1085,1
f,n,False,p,p,v,1000,1
k,w,False,w,w,n,2147,0
x,n,False,w,w,v,4206,1
x,n,False,w,p,v,3154,1
x,y,False,p,b,v,4440,1
x,g,False,n,b,v,3734,1
x,y,False,n,b,v,8090,1
x,g,True,w,g,y,5662,0
x,g,False,w,w,s,5508,0
f,n,False,p,p,v,6873,1
f,g,True,g,p,v,6144,0
f,w,True,w,w,v,321,1
f,n,True,w,w,s,7697,1
x,p,False,w,w,v,4313,1
x,w,True,w,w,n,3983,0
x,g,False,p,p,y,6364,1
k,n,False,p,w,v,167,1
x,e,False,w,w,v,600,1
f,y,False,n,n,y,6501,1
f,e,False,p,p,v,2178,1
x,g,False,p,n,y,4553,1
k,e,False,w,p,v,1204,1
x,g,True,w,p,y,5243,0
x,w,False,w,w,s,8012,1
b,w,True,w,w,v,6415,1
x,g,True,w,w,v,6723,1
f,g,False,w,w,a,4123,0
